,dom_medical,dom_social,train_scratch,size,dom_general,model,arc,f1
844,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6523911491791577
845,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6218727662616154
846,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6518305814788227
847,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6271428571428572
848,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6331877729257642
849,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6402266288951841
850,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6397426733380986
851,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6370794559770938
852,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6568627450980392
853,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6196491228070174
854,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6445565969718818
855,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6533807829181495
856,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6435218324982104
857,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6388692579505301
858,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6439606741573034
859,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6319595083152566
860,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6291814946619217
861,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6364952932657494
862,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6359803232607169
863,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6424501424501425
864,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6236111111111111
865,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6523876404494382
866,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6483594864479315
867,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6379675370501058
868,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6384180790960453
869,0.0,0.0,1.0,3.0,1.0,T5,3.0,0.6549295774647887
870,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6199868507560814
871,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6229838709677419
872,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6103286384976526
873,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6192121630960606
874,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6128170894526034
875,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.5974289580514208
876,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6124082721814542
877,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6133603238866396
878,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6526520051746442
879,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.5777295733911786
880,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6192722371967656
881,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6232970027247956
882,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6106719367588934
883,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.625
884,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6056910569105692
885,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6377187297472456
886,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6241872561768531
887,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.62905317769131
888,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6183574879227054
889,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.630648330058939
890,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6324786324786325
891,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6276737967914439
892,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6035911602209945
893,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6288461538461539
894,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.634352635003253
895,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6342281879194631
896,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6363636363636364
897,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6094254357650097
898,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6125080593165699
899,0.0,0.0,1.0,3.0,1.0,PEGASUS,3.0,0.6245756958587917
900,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5973295853829936
901,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.597212543554007
902,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6
903,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5813630041724617
904,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5803508771929825
905,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6012747875354107
906,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6050955414012739
907,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5955831608005522
908,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5771905424200279
909,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5921938088829071
910,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5927446954140999
911,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5808980755523878
912,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6035543403964456
913,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6005665722379603
914,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6108374384236454
915,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5806916426512968
916,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5772187281621244
917,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.600837404047453
918,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5806451612903226
919,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5751404494382022
920,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6066150598170302
921,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6015246015246016
922,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5769501054111034
923,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5875350140056023
924,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5968188105117566
925,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.586445366528354
926,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5902777777777779
927,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5877437325905291
928,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.5945945945945946
929,0.0,0.0,1.0,2.0,1.0,BART,3.0,0.6031528444139822
932,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7818093855829704
934,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7744763760350706
935,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7812499999999999
936,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7784967645594825
938,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7721764420746486
941,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.788027477919529
942,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7844574780058651
943,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.78647859922179
944,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7752698724239451
945,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7926470588235295
947,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7863457760314342
949,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7833740831295843
950,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7886497064579256
951,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7905604719764012
952,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7859922178988327
953,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7849566055930568
954,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7784342688330872
955,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7782651072124757
956,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7876410004904365
957,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7877450980392158
958,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7827160493827161
959,0.0,1.0,1.0,3.0,0.0,BERTWEET,1.0,0.7876543209876544
960,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7886010362694301
961,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7810407006697578
962,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7865572088250384
963,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7854618879353861
964,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7850179579271421
965,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7864424057084608
966,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7840447154471545
967,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7821482602118004
968,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7892331132554595
969,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7777777777777778
970,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7924050632911392
971,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.779839518555667
972,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7767489711934157
973,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7827586206896551
974,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7890665291387313
975,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7778332501248129
976,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7799897907095457
977,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7830957230142566
978,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7772704211060376
979,1.0,0.0,0.0,2.0,1.0,BIOBERT,1.0,0.7898949474737369
